fetch_timestamp,title,brand,categoryTitle,priceWas,priceNow,markdownPercentage,stock
2026-02-08 08:33:46,AH Bami goreng,AH,"Maaltijden, salades",3.59,2.69,25,1
2026-02-08 08:33:46,AH Verse maaltijd pasta pesto kip,AH,"Maaltijden, salades",6.99,5.24,25,1
2026-02-08 08:33:46,AH Stoommaaltijd zalm Toscaanse stijl,AH,"Maaltijden, salades",7.49,3.74,25,1
2026-02-08 08:33:46,AH Terra Verse maaltijd falafel tabouleh,AH Terra,"Maaltijden, salades",6.49,4.87,25,1
2026-02-08 08:33:46,AH Maaltijdsalade tomaat mozzarella,AH,"Maaltijden, salades",5.49,4.12,25,1
2026-02-08 08:33:46,AH Basis maaltijdsalade gegrilde kip,AH,"Maaltijden, salades",3.39,2.54,25,1
2026-02-08 08:33:46,AH Stoomsoep tom kha kai,AH,"Maaltijden, salades",6.99,3.74,25,1
2026-02-08 08:33:46,AH Stamppot bloemkool-broccoli gehaktbal,AH,"Maaltijden, salades",4.69,3.52,25,1
2026-02-08 08:33:46,AH Terra Verse pureersoep pompoen wortel,AH Terra,"Maaltijden, salades",4.49,3.37,25,1
2026-02-08 08:33:46,AH Stamppot hutspot hachee,AH,"Maaltijden, salades",4.69,3.52,25,1
2026-02-08 08:33:46,AH Kipfilet pepersaus met wortel en doperwt,AH,"Maaltijden, salades",5.79,4.34,25,1
2026-02-08 08:33:46,AH Maaltijdsalade gerookte kip appel,AH,"Maaltijden, salades",5.79,4.34,25,1
2026-02-08 08:33:46,AH Braadworst bloemkool,AH,"Maaltijden, salades",4.99,3.74,25,1
2026-02-08 08:33:46,AH Bapao kip,AH,"Maaltijden, salades",1.19,0.89,25,2
2026-02-08 08:33:46,Bertolli Pizzabodems,Bertolli,"Maaltijden, salades",2.75,2.06,25,1
2026-02-08 08:33:46,Cucina Spicy chicken wings,Cucina,Vlees,12.48,7.49,40,1
2026-02-08 08:33:46,Marhaba Spicy rundvlees burger,Marhaba,Vlees,6.99,4.19,40,1
2026-02-08 08:33:46,AH Biologisch Rundergehakt,AH Biologisch,Vlees,6.29,4.72,25,3
2026-02-08 08:33:46,AH Kipfiletreepjes,AH,Vlees,5.49,4.12,25,2
2026-02-08 08:33:46,AH Half-om-half gehakt,AH,Vlees,5.29,3.97,25,2
2026-02-08 08:33:46,AH Scharrel kipfilet stukjes roerbak,AH,Vlees,5.49,4.12,25,2
2026-02-08 08:33:46,AH Mager rundergehakt,AH,Vlees,5.49,4.12,25,2
2026-02-08 08:33:46,AH Gemengd gehakt,AH,Vlees,3.59,2.24,25,1
2026-02-08 08:33:46,AH Scharrel hele kip,AH,Vlees,11.45,8.59,25,1
2026-02-08 08:33:46,AH Braadworst 4 stuks,AH,Vlees,3.49,2.62,25,1
2026-02-08 08:33:46,AH Scharrel kipfilethaasjes sweet chili,AH,Vlees,6.29,4.72,25,1
2026-02-08 08:33:46,AH Scharrel kippenbouten,AH,Vlees,9.58,7.19,25,1
2026-02-08 08:33:46,AH Catalaanse braadworst,AH,Vlees,3.49,2.62,25,1
2026-02-08 08:33:46,AH Gerookte knakworsten,AH,Vlees,3.29,2.47,25,2
2026-02-08 08:33:46,AH Terra Plantaardige chipolata worstjes,AH Terra,Vlees,1.99,1.49,25,1
2026-02-08 08:33:46,Unox Rookworst vegetarisch,Unox,Vlees,4.49,2.69,40,4
2026-02-08 08:33:46,AH Rookworst mager,AH,Vlees,3.49,2.62,25,1
2026-02-08 08:33:46,Fish Tales Maatjes haringfilet met kesbeke zuur,Fish Tales,Vis,3.99,2.54,25,2
2026-02-08 08:33:46,AH Zalmburger naturel,AH,Vis,4.49,3.37,25,1
2026-02-08 08:33:46,AH Zalm op huid,AH,Vis,11.89,8.92,25,1
2026-02-08 08:33:46,AH Zalmfilet op huid,AH,Vis,4.88,3.66,25,1
2026-02-08 08:33:46,Valess Vegetarische saté schnitzel,Valess,"Vegetarisch, vegan en plantaardig",3.79,1.14,70,1
2026-02-08 08:33:46,AH Terra Tempeh,AH Terra,"Vegetarisch, vegan en plantaardig",2.29,1.37,40,6
2026-02-08 08:33:46,Valess Vegetarische crispy chick'n bites,Valess,"Vegetarisch, vegan en plantaardig",3.69,2.21,40,2
2026-02-08 08:33:46,Valess Vegetarische crunchy tenders Gouda,Valess,"Vegetarisch, vegan en plantaardig",3.79,2.84,25,2
2026-02-08 08:33:46,Vivera Plantaardige kipstukjes voordeelpak,Vivera,"Vegetarisch, vegan en plantaardig",4.99,3.74,25,1
2026-02-08 08:33:46,Vivera Vegetarische kaas schnitzel,Vivera,"Vegetarisch, vegan en plantaardig",3.19,2.39,25,1
2026-02-08 08:33:46,Alpro Plantaardige variatie op kwark vanille,Alpro,"Vegetarisch, vegan en plantaardig",2.89,1.73,40,1
2026-02-08 08:33:46,Oatly! Barista popcorn,Oatly!,"Vegetarisch, vegan en plantaardig",2.99,2.24,25,23
2026-02-08 08:33:46,AH Terra Plantaardig volle drink,AH Terra,"Vegetarisch, vegan en plantaardig",1.69,1.27,25,6
2026-02-08 08:33:46,Natrue Barista flavoured pumpkin spice oat,Natrue,"Vegetarisch, vegan en plantaardig",2.79,2.09,25,4
2026-02-08 08:33:46,MamasChai Masala chai drink,MamasChai,"Vegetarisch, vegan en plantaardig",3.39,2.54,25,2
2026-02-08 08:33:46,Rude Health Barista haver,Rude Health,"Vegetarisch, vegan en plantaardig",2.69,2.02,25,2
2026-02-08 08:33:46,Natrue Oat drink,Natrue,"Vegetarisch, vegan en plantaardig",2.29,1.72,25,2
2026-02-08 08:33:46,AH Terra Biologische gerookte tofu,AH Terra,"Vegetarisch, vegan en plantaardig",1.99,1.49,25,1
2026-02-08 08:33:46,Kips Theeworst,Kips,Vleeswaren,2.75,0.83,70,3
2026-02-08 08:33:46,AH Filet americain naturel,AH,Vleeswaren,2.19,1.64,25,1
2026-02-08 08:33:46,AH Filet americain met ui,AH,Vleeswaren,2.19,1.64,25,1
2026-02-08 08:33:46,Paturain Knoflook,Paturain,Kaas,2.09,1.25,40,7
2026-02-08 08:33:46,Heks'nkaas Origineel voordeelpak,Heks'nkaas,Kaas,4.19,2.51,40,2
2026-02-08 08:33:46,Campina Zacht en luchtig framboos smaak,Campina,"Zuivel, eieren",2.49,1.49,40,2
2026-02-08 08:33:46,AH Witte chocolade mousse,AH,"Zuivel, eieren",1.55,1.16,25,1
2026-02-08 08:33:46,HiPRO Protein kwark mango,HiPRO,"Zuivel, eieren",1.99,1.49,25,1
2026-02-08 08:33:46,Optimel Yoghurt limited edition,Optimel,"Zuivel, eieren",2.69,0.81,70,4
2026-02-08 08:33:46,Campina Vlaflip vanille,Campina,"Zuivel, eieren",2.59,1.55,40,4
2026-02-08 08:33:46,Den Eelder Boeren vanillevla,Den Eelder,"Zuivel, eieren",2.39,1.43,40,3
2026-02-08 08:33:46,Natuurfarm de Boed Mais-scharreleieren M,Natuurfarm de Boed,"Zuivel, eieren",2.59,1.94,25,2
2026-02-08 08:33:46,Campina Zacht en luchtig banaansmaak,Campina,"Zuivel, eieren",2.49,1.87,25,1
2026-02-08 08:33:46,Arla Biologisch halfvolle melk,Arla,"Zuivel, eieren",1.79,1.34,25,1
2026-02-08 08:33:46,AH Mousse koffie,AH,"Zuivel, eieren",1.55,1.16,25,2
2026-02-08 08:33:46,Campina Houdbare halfvolle melk,Campina,"Zuivel, eieren",1.79,1.34,25,1
2026-02-08 08:33:46,AH Roomboter met plantaardige olie gezouten,AH,"Zuivel, eieren",2.29,1.37,40,3
2026-02-08 08:33:46,Pol van den Bogaert Brabantsche roomboter,Pol van den Bogaert,"Zuivel, eieren",3.99,2.99,25,4
2026-02-08 08:33:46,Ehrmann High protein vanilla,Ehrmann,"Zuivel, eieren",1.89,1.13,40,8
2026-02-08 08:33:46,Oatly! Haverdrank cacao,Oatly!,"Zuivel, eieren",2.79,2.09,25,11
2026-02-08 08:33:46,Campina Langlekker halfvolle melk voordeelpak,Campina,"Zuivel, eieren",7.79,5.84,25,4
2026-02-08 08:33:46,Campina Langlekker volle melk voordeel 4-pack,Campina,"Zuivel, eieren",8.29,6.22,25,3
2026-02-08 08:33:46,Dr. Oetker Safari diertjes decoratie,Dr. Oetker,Bakkerij,2.99,0.30,90,2
2026-02-08 08:33:46,Leentjes Strooi pret letters & disco dip,Leentjes,Bakkerij,3.69,1.85,50,4
2026-02-08 08:33:46,Koopmans Brood uit de pan Grieks,Koopmans,Bakkerij,2.69,1.35,50,3
2026-02-08 08:33:46,Leentjes Strooi pret diertjes & regenboog,Leentjes,Bakkerij,3.69,1.85,50,1
2026-02-08 08:33:46,Dr. Oetker Decoratiestiften choco & karamel,Dr. Oetker,Bakkerij,3.89,2.33,40,1
2026-02-08 08:33:46,AH Pensee koek,AH,Bakkerij,3.39,2.03,40,1
2026-02-08 08:33:46,AH Gevouwen flatbread harissa,AH,Bakkerij,1.95,1.46,25,1
2026-02-08 08:33:46,AH Kip kerrie salade,AH,"Borrel, chips, snacks",2.99,0.90,70,11
2026-02-08 08:33:46,AH Komkommersalade,AH,"Borrel, chips, snacks",1.99,1.49,25,2
2026-02-08 08:33:46,AH Sparerib salade,AH,"Borrel, chips, snacks",2.99,2.24,25,1
2026-02-08 08:33:46,Johma Kip-mango salade,Johma,"Borrel, chips, snacks",3.19,1.91,40,2
2026-02-08 08:33:46,Johma Selleriesalade,Johma,"Borrel, chips, snacks",2.79,2.09,25,1
2026-02-08 08:33:46,AH Beenham mosterd salade,AH,"Borrel, chips, snacks",2.99,2.24,25,6
2026-02-08 08:33:46,Johma Kip-pestosalade,Johma,"Borrel, chips, snacks",3.39,2.54,25,1
2026-02-08 08:33:46,AH Ongezouten macadamiamix,AH,"Borrel, chips, snacks",2.49,1.49,40,1
2026-02-08 08:33:46,AH Huismix gezouten,AH,"Borrel, chips, snacks",2.49,1.49,40,1
2026-02-08 08:33:46,Duyvis Oven roasted nutmix cashews salted,Duyvis,"Borrel, chips, snacks",3.39,2.54,25,1
2026-02-08 08:33:46,Huls Gekookte Drentse kosterworst,Huls,"Borrel, chips, snacks",5.69,4.27,25,2
2026-02-08 08:33:46,Chtoura fields Falafelmix,Chtoura fields,"Pasta, rijst, wereldkeuken",2.39,0.24,90,2
2026-02-08 08:33:46,Sera Red beans in tomato sauce,Sera,"Soepen, sauzen, kruiden, olie",2.99,1.50,50,4
2026-02-08 08:33:46,AH Sojabonen,AH,"Soepen, sauzen, kruiden, olie",2.49,1.87,25,2
2026-02-08 08:33:46,Saitaku Miso soup,Saitaku,"Soepen, sauzen, kruiden, olie",2.39,1.43,40,1
2026-02-08 08:33:46,AH Gebonden paddenstoelensoep,AH,"Soepen, sauzen, kruiden, olie",2.29,1.72,25,7
2026-02-08 08:33:46,Oma's Bakkerij Chocolate chip koek,Oma's Bakkerij,"Koek, snoep, chocolade",2.99,0.90,70,3
2026-02-08 08:33:46,AH Roomboter cupcake marmer,AH,"Koek, snoep, chocolade",1.85,1.39,25,1
2026-02-08 08:33:46,Venco Droptoppers zacht & zoet,Venco,"Koek, snoep, chocolade",2.69,2.02,25,1
2026-02-08 08:33:46,Smoeltjes UFO Smoeltjes,Smoeltjes,"Koek, snoep, chocolade",2.69,1.61,40,1
2026-02-08 08:33:46,AH Chocolade muffins met crumble topping,AH,"Koek, snoep, chocolade",2.99,2.24,25,49
2026-02-08 08:33:46,Knoppers Peanut wafel,Knoppers,"Koek, snoep, chocolade",1.69,1.27,25,21
2026-02-08 08:33:46,Verkade Chocolate chip wit,Verkade,"Koek, snoep, chocolade",2.29,1.72,25,14
2026-02-08 08:33:46,Verkade San Francisco zero,Verkade,"Koek, snoep, chocolade",2.29,1.72,25,9
2026-02-08 08:33:46,Nutella B-ready,Nutella,"Koek, snoep, chocolade",3.49,2.62,25,8
2026-02-08 08:33:46,Verkade Smiles met crèmevulling,Verkade,"Koek, snoep, chocolade",2.49,1.87,25,7
2026-02-08 08:33:46,AH Red velvet muffin met crumble topping,AH,"Koek, snoep, chocolade",2.99,2.24,25,6
2026-02-08 08:33:46,Oma's Bakkerij Haverkoek appel kaneel,Oma's Bakkerij,"Koek, snoep, chocolade",2.99,2.24,25,2
2026-02-08 08:33:46,Sera Sourcherry jam,Sera,"Ontbijtgranen, beleg",3.69,1.85,50,7
2026-02-08 08:33:46,De Ruijter Witte vlokken,De Ruijter,"Ontbijtgranen, beleg",2.49,1.87,25,2
2026-02-08 08:33:46,Purasana Moringa poeder,Purasana,"Ontbijtgranen, beleg",8.99,5.39,40,13
2026-02-08 08:33:46,Purasana Gember poeder,Purasana,"Ontbijtgranen, beleg",6.69,4.01,40,6
2026-02-08 08:33:46,Purasana Kurkuma poeder,Purasana,"Ontbijtgranen, beleg",6.79,4.07,40,5
2026-02-08 08:33:46,Purasana Green mix poeder,Purasana,"Ontbijtgranen, beleg",8.99,5.39,40,5
2026-02-08 08:33:46,Purasana Maca poeder,Purasana,"Ontbijtgranen, beleg",6.99,5.24,25,5
2026-02-08 08:33:46,Purasana Hennepzaden,Purasana,"Ontbijtgranen, beleg",6.69,5.02,25,3
2026-02-08 08:33:46,Barebells Soft protein bar coco choco,Barebells,Tussendoortjes,2.99,2.24,25,17
2026-02-08 08:33:46,Barebells Soft protein bar lemon cheesecake,Barebells,Tussendoortjes,2.99,2.24,25,17
2026-02-08 08:33:46,Barebells Soft protein bar marshmallow rocky road,Barebells,Tussendoortjes,2.89,2.17,25,17
2026-02-08 08:33:46,Barebells Protein bar white salty peanut,Barebells,Tussendoortjes,2.99,2.24,25,9
2026-02-08 08:33:46,Barebells Protein bar caramel cashew,Barebells,Tussendoortjes,2.99,2.24,25,6
2026-02-08 08:33:46,AH IJskoffie cappuccino,AH,"Koffie, thee",0.75,0.56,25,4
2026-02-08 08:33:46,AH IJskoffie skinny latte,AH,"Koffie, thee",1.99,1.49,25,6
2026-02-08 08:33:46,Upfront Gel appel smaak,Upfront,"Frisdrank, sappen, water",1.99,1.49,25,15
2026-02-08 08:33:46,Upfront Elektrolytes appel smaak,Upfront,"Frisdrank, sappen, water",7.99,5.99,25,9
2026-02-08 08:33:46,Upfront Electrolytes sinaasappel,Upfront,Gezondheid en sport,7.99,5.99,25,12
2026-02-08 08:33:46,ESN Flexpresso whey protein coffee mocha,ESN,Gezondheid en sport,17.99,13.49,25,2
2026-02-08 08:33:46,ESN Flexpresso whey protein coffee,ESN,Gezondheid en sport,17.99,13.49,25,1
2026-02-08 08:33:46,Lenor Wasverzachter katoen,Lenor,Huishouden,9.99,5.99,40,10
2026-02-08 08:33:46,Lenor Fresh air wasverzachter tropical sunset,Lenor,Huishouden,8.19,4.91,40,7
2026-02-08 08:33:46,Lenor Fresh air wasverzachter fleurige bloesem,Lenor,Huishouden,8.19,4.91,40,7
2026-02-08 08:33:46,Ariel 4in1 pods+ black wasmiddelcapsules,Ariel,Huishouden,26.49,15.89,40,6
2026-02-08 08:33:46,Ariel Active+ wasmiddel,Ariel,Huishouden,15.99,9.59,40,6
2026-02-08 08:33:46,Lenor Fresh air wasverzachter moonlight,Lenor,Huishouden,8.19,4.91,40,5
2026-02-08 08:33:46,Lenor Vloeibaar wasmiddel amethist,Lenor,Huishouden,13.99,8.39,40,4
2026-02-08 08:33:46,Ariel Color+ touch of lenor wasmiddel,Ariel,Huishouden,15.99,9.59,40,4
2026-02-08 08:33:46,Ariel Revita black+ wasmiddel,Ariel,Huishouden,15.99,9.59,40,3
2026-02-08 08:33:46,Lenor Wasverzachter gouden orchidee,Lenor,Huishouden,9.99,7.49,25,10
2026-02-08 08:33:46,Ariel 4in1 pods+ black wasmiddelcapsules,Ariel,Huishouden,15.99,11.99,25,6
2026-02-08 08:33:46,Lenor Wasverzachter zeebries,Lenor,Huishouden,9.99,7.49,25,5
2026-02-08 08:33:46,Ariel Ultra+ vlekverwijderaar wasmiddel,Ariel,Huishouden,15.99,11.99,25,2
2026-02-08 08:33:46,Encore Tuna loin,Encore,Huisdier,2.29,1.37,40,15
2026-02-08 08:33:46,"Cesar Natural goodness rund,sperzie,wortel",Cesar,Huisdier,1.69,1.01,40,9
2026-02-08 08:33:46,"Cesar Natural goodness kip, ewrt en wortel",Cesar,Huisdier,1.69,1.01,40,9
2026-02-08 08:33:46,Whiskas Met rund en saus,Whiskas,Huisdier,2.39,1.43,40,4
2026-02-08 08:33:46,Felix Elke dag feest senior vis selectie gelei,Felix,Huisdier,6.69,4.01,40,2
2026-02-08 08:33:46,Sheba Mini filets in saus rund & kalkoen,Sheba,Huisdier,0.89,0.67,25,39
2026-02-08 08:33:46,AH Pate met zalm,AH,Huisdier,0.79,0.59,25,14
2026-02-08 08:33:46,Vitakraft Vita hearts huid & vacht zalm,Vitakraft,Huisdier,1.99,1.49,25,6
2026-02-08 08:33:46,Felix Original vis selectie in gelei,Felix,Huisdier,5.69,4.27,25,6
2026-02-08 08:33:46,Rosewood Steak bites beef & pollock,Rosewood,Huisdier,2.49,1.87,25,5
2026-02-08 08:33:46,"Felix Soup vis kabeljauw, tonijn, schol",Felix,Huisdier,2.99,2.24,25,5
2026-02-08 08:33:46,Rosewood Steak strips chicken & pollock,Rosewood,Huisdier,2.49,1.87,25,5
2026-02-08 08:33:46,Felix Sensations seaside met zalm & groenten,Felix,Huisdier,3.89,2.92,25,4
2026-02-08 08:33:46,Felix Sensations inhome met kip & kalkoen,Felix,Huisdier,4.79,3.59,25,3
2026-02-08 08:33:46,Whiskas Tasty mix keuze van de chef in saus,Whiskas,Huisdier,6.29,4.72,25,3
2026-02-08 08:33:46,Sheba Perfect portions kip 3st,Sheba,Huisdier,3.69,2.77,25,2
2026-02-08 08:33:46,Rosewood Delidelight salmon,Rosewood,Huisdier,1.89,1.42,25,1
2026-02-08 08:33:46,Gourmet Mon petit intense duo in saus vlees mix,Gourmet,Huisdier,3.49,2.62,25,1
2026-02-08 09:30:25,AH Gesneden verspakket snelle stamppot,AH,"Groente, aardappelen",6.59,3.35,40,2
2026-02-08 09:30:25,AH Stoomgroente worteltjes gember limoen,AH,"Groente, aardappelen",3.99,1.43,40,1
2026-02-08 09:30:25,AH Kastanjechampignons,AH,"Groente, aardappelen",1.59,1.19,25,5
2026-02-08 09:30:25,AH Biologisch Kastanjechampignons,AH Biologisch,"Groente, aardappelen",2.19,1.64,25,4
2026-02-08 09:30:25,AH Bimi,AH,"Groente, aardappelen",2.99,2.24,25,4
2026-02-08 09:30:25,AH Hutspot grootverpakking,AH,"Groente, aardappelen",1.99,1.49,25,3
2026-02-08 09:30:25,AH Gemengde salade grootverpakking,AH,"Groente, aardappelen",3.99,2.99,25,3
2026-02-08 09:30:25,AH Luxe wok Japans champignons peultjes,AH,"Groente, aardappelen",2.99,2.24,25,3
2026-02-08 09:30:25,AH Salademix,AH,"Groente, aardappelen",1.49,1.12,25,3
2026-02-08 09:30:25,AH Stamppot paprika chorizo verspakket,AH,"Groente, aardappelen",5.49,3.37,25,2
2026-02-08 09:30:25,AH Fijngesneden spitskool,AH,"Groente, aardappelen",1.19,0.89,25,2
2026-02-08 09:30:25,AH Bakaardappeltjes,AH,"Groente, aardappelen",1.09,0.82,25,2
2026-02-08 09:30:25,AH Maiskolven,AH,"Groente, aardappelen",2.99,2.24,25,1
2026-02-08 09:30:25,AH Gesneden verspakket pita gyros,AH,"Groente, aardappelen",6.99,5.24,25,1
2026-02-08 09:30:25,AH Gesneden verspakket bloemkoolschotel,AH,"Groente, aardappelen",6.59,4.19,25,1
2026-02-08 09:30:25,AH Luxe wok Japans,AH,"Groente, aardappelen",3.59,2.69,25,1
2026-02-08 09:30:25,AH IJsbergsla melange,AH,"Groente, aardappelen",1.39,1.04,25,1
2026-02-08 09:30:25,AH Taugé,AH,"Groente, aardappelen",1.09,0.82,25,1
2026-02-08 09:30:25,AH Stoomgroente pompoen met kruidenolie,AH,"Groente, aardappelen",3.99,1.79,25,1
2026-02-08 09:30:25,AH Gesneden verspakket roerbaknoodles sesam,AH,"Groente, aardappelen",6.99,5.24,25,1
2026-02-08 09:30:25,AH Gesneden verspakket pastabake,AH,"Groente, aardappelen",7.59,4.94,25,1
2026-02-08 09:30:25,AH Gesneden verspakket oven lasagnette,AH,"Groente, aardappelen",6.99,4.49,25,1
2026-02-08 09:30:25,AH Rode linzensoep verspakket,AH,"Groente, aardappelen",4.99,3.74,25,1
2026-02-08 09:30:25,AH Roerbakgroente Italiaans champignons,AH,"Groente, aardappelen",2.29,1.72,25,1
2026-02-08 09:30:25,AH Oven & airfryer groente koolraap,AH,"Groente, aardappelen",3.99,2.99,25,1
2026-02-08 09:30:25,AH Boerenkool kleinverpakking,AH,"Groente, aardappelen",1.85,1.39,25,1
2026-02-08 09:30:25,AH Groene curry verspakket,AH,"Groente, aardappelen",5.69,4.27,25,1
2026-02-08 09:30:25,AH Dille,AH,"Groente, aardappelen",1.29,0.97,25,1
2026-02-08 09:30:25,AH Bloemkool broccoli kleinverpakking,AH,"Groente, aardappelen",1.99,1.49,25,1
2026-02-08 09:30:25,AH Courgette spaghetti,AH,"Groente, aardappelen",2.59,1.94,25,1
2026-02-08 09:30:25,AH Luxe wok Japans sojabonen wortel,AH,"Groente, aardappelen",3.09,2.32,25,1
2026-02-08 09:30:25,AH Sable pitloze blauwe druiven,AH,"Fruit, verse sappen",3.29,2.47,25,13
2026-02-08 09:30:25,AH Sable pitloze blauwe druiven,AH,"Fruit, verse sappen",2.39,1.79,25,5
2026-02-08 09:30:25,AH Vers geperst sap sinaasappel banaan,AH,"Fruit, verse sappen",1.99,1.49,25,5
2026-02-08 09:30:25,AH Witte druiven pitloos,AH,"Fruit, verse sappen",2.59,1.94,25,3
2026-02-08 09:30:25,AH Verse mango,AH,"Fruit, verse sappen",2.49,1.87,25,3
2026-02-08 09:30:25,AH Vers geperste smoothie mango maracuja,AH,"Fruit, verse sappen",2.69,2.02,25,2
2026-02-08 09:30:25,AH Rode bessen,AH,"Fruit, verse sappen",4.49,3.37,25,1
2026-02-08 09:30:25,AH Blauwe bes cantaloupe kiwi appel,AH,"Fruit, verse sappen",3.99,2.81,25,1
2026-02-08 09:30:25,AH Verse ananas grootverpakking,AH,"Fruit, verse sappen",3.49,2.43,25,1
2026-02-08 09:30:25,AH Verse meloenmix,AH,"Fruit, verse sappen",2.89,2.17,25,1
2026-02-08 09:30:25,AH Verse maaltijd curry madras,AH,"Maaltijden, salades",6.49,3.89,40,6
2026-02-08 09:30:25,Oma's Hollands stoofpotje suddervlees,Oma's,"Maaltijden, salades",6.99,4.19,40,1
2026-02-08 09:30:25,AH Verse maaltijd groene curry,AH,"Maaltijden, salades",6.49,3.89,40,1
2026-02-08 09:30:25,AH Airfryermaaltijd lasagnette,AH,"Maaltijden, salades",5.49,3.29,40,1
2026-02-08 09:30:25,AH Terra Verse maaltijd dahl Indiase stijl,AH Terra,"Maaltijden, salades",6.49,3.89,40,1
2026-02-08 09:30:25,AH Terra Plantaardige kleine salade quinoa noten,AH Terra,"Maaltijden, salades",3.29,2.47,25,3
2026-02-08 09:30:25,AH Wrap gerookte zalm,AH,"Maaltijden, salades",4.40,3.30,25,3
2026-02-08 09:30:25,AH Verse pizza salami piccante,AH,"Maaltijden, salades",6.89,5.17,25,3
2026-02-08 09:30:25,AH Stoommaaltijd kip ketjap,AH,"Maaltijden, salades",6.99,3.74,25,2
2026-02-08 09:30:25,AH Maaltijdsalade kip parelcouscous,AH,"Maaltijden, salades",5.29,3.97,25,2
2026-02-08 09:30:25,AH Maaltijdsalade kip caesar,AH,"Maaltijden, salades",5.29,3.97,25,2
2026-02-08 09:30:25,AH Pizza prosciutto,AH,"Maaltijden, salades",6.89,5.17,25,2
2026-02-08 09:30:25,AH Stoommaaltijd protein kip roomsaus,AH,"Maaltijden, salades",6.99,3.74,25,1
2026-02-08 09:30:25,AH Verse maaltijd beef teriyaki,AH,"Maaltijden, salades",6.99,5.24,25,1
2026-02-08 09:30:25,AH Bami goreng,AH,"Maaltijden, salades",3.59,2.69,25,1
2026-02-08 09:30:25,AH Verse maaltijd pasta pesto kip,AH,"Maaltijden, salades",6.99,5.24,25,1
2026-02-08 09:30:25,AH Stoommaaltijd zalm Toscaanse stijl,AH,"Maaltijden, salades",7.49,3.74,25,1
2026-02-08 09:30:25,AH Terra Verse maaltijd falafel tabouleh,AH Terra,"Maaltijden, salades",6.49,4.87,25,1
2026-02-08 09:30:25,AH Maaltijdsalade tomaat mozzarella,AH,"Maaltijden, salades",5.49,4.12,25,1
2026-02-08 09:30:25,AH Basis maaltijdsalade gegrilde kip,AH,"Maaltijden, salades",3.39,2.54,25,1
2026-02-08 09:30:25,AH Stoomsoep tom kha kai,AH,"Maaltijden, salades",6.99,3.74,25,1
2026-02-08 09:30:25,AH Stamppot bloemkool-broccoli gehaktbal,AH,"Maaltijden, salades",4.69,3.52,25,1
2026-02-08 09:30:25,AH Terra Verse pureersoep pompoen wortel,AH Terra,"Maaltijden, salades",4.49,3.37,25,1
2026-02-08 09:30:25,AH Stamppot hutspot hachee,AH,"Maaltijden, salades",4.69,3.52,25,1
2026-02-08 09:30:25,AH Kipfilet pepersaus met wortel en doperwt,AH,"Maaltijden, salades",5.79,4.34,25,1
2026-02-08 09:30:25,AH Maaltijdsalade gerookte kip appel,AH,"Maaltijden, salades",5.79,4.34,25,1
2026-02-08 09:30:25,AH Braadworst bloemkool,AH,"Maaltijden, salades",4.99,3.74,25,1
2026-02-08 09:30:25,AH Bapao kip,AH,"Maaltijden, salades",1.19,0.89,25,2
2026-02-08 09:30:25,Bertolli Pizzabodems,Bertolli,"Maaltijden, salades",2.75,2.06,25,1
2026-02-08 09:30:25,Cucina Spicy chicken wings,Cucina,Vlees,12.48,7.49,40,1
2026-02-08 09:30:25,Marhaba Spicy rundvlees burger,Marhaba,Vlees,6.99,4.19,40,1
2026-02-08 09:30:25,AH Biologisch Rundergehakt,AH Biologisch,Vlees,6.29,4.72,25,3
2026-02-08 09:30:25,AH Kipfiletreepjes,AH,Vlees,5.49,4.12,25,2
2026-02-08 09:30:25,AH Half-om-half gehakt,AH,Vlees,5.29,3.97,25,2
2026-02-08 09:30:25,AH Scharrel kipfilet stukjes roerbak,AH,Vlees,5.49,4.12,25,2
2026-02-08 09:30:25,AH Mager rundergehakt,AH,Vlees,5.49,4.12,25,2
2026-02-08 09:30:25,AH Gemengd gehakt,AH,Vlees,3.59,2.24,25,1
2026-02-08 09:30:25,AH Scharrel hele kip,AH,Vlees,11.45,8.59,25,1
2026-02-08 09:30:25,AH Braadworst 4 stuks,AH,Vlees,3.49,2.62,25,1
2026-02-08 09:30:25,AH Scharrel kipfilethaasjes sweet chili,AH,Vlees,6.29,4.72,25,1
2026-02-08 09:30:25,AH Catalaanse braadworst,AH,Vlees,3.49,2.62,25,1
2026-02-08 09:30:25,AH Gerookte knakworsten,AH,Vlees,3.29,2.47,25,2
2026-02-08 09:30:25,AH Terra Plantaardige chipolata worstjes,AH Terra,Vlees,1.99,1.49,25,1
2026-02-08 09:30:25,Unox Rookworst vegetarisch,Unox,Vlees,4.49,2.69,40,4
2026-02-08 09:30:25,AH Rookworst mager,AH,Vlees,3.49,2.62,25,1
2026-02-08 09:30:25,Fish Tales Maatjes haringfilet met kesbeke zuur,Fish Tales,Vis,3.99,2.54,25,2
2026-02-08 09:30:25,AH Zalmburger naturel,AH,Vis,4.49,3.37,25,1
2026-02-08 09:30:25,AH Zalm op huid,AH,Vis,11.89,8.92,25,1
2026-02-08 09:30:25,AH Zalmfilet op huid,AH,Vis,4.88,3.66,25,1
2026-02-08 09:30:25,Valess Vegetarische saté schnitzel,Valess,"Vegetarisch, vegan en plantaardig",3.79,1.14,70,1
2026-02-08 09:30:25,AH Terra Tempeh,AH Terra,"Vegetarisch, vegan en plantaardig",2.29,1.37,40,6
